Iteraciones:   266 

Costo         Vehículos     Tiempo [seg]
 950,089       12            0,125 
 950,089       12            0,188 
 904,543       12            0,25 
 904,543       12            0,313 
 904,543       12            0,391 
 904,543       12            0,453 
 894,411       12            0,516 
 894,411       12            0,594 
 894,411       12            0,656 
 894,411       12            0,719 
 894,411       12            0,781 
 894,411       12            0,844 
 894,411       12            0,906 
 894,411       12            0,969 
 894,411       12            1,031 
 894,411       12            1,109 
 894,411       12            1,172 
 894,411       12            1,234 
 894,411       12            1,297 
 894,411       12            1,359 
 888,2         12            1,438 
 888,2         12            1,5 
 888,2         12            1,563 
 888,2         12            1,609 
 888,2         12            1,688 
 888,2         12            1,75 
 888,2         12            1,828 
 881,057       12            1,891 
 881,057       12            1,953 
 881,057       12            2,016 
 881,057       12            2,078 
 881,057       12            2,141 
 881,057       12            2,203 
 881,057       12            2,266 
 881,057       12            2,328 
 881,057       12            2,375 
 881,057       12            2,438 
 881,057       12            2,5 
 881,057       12            2,563 
 881,057       12            2,641 
 881,057       12            2,703 
 881,057       12            2,781 
 881,057       12            2,844 
 881,057       12            2,891 
 881,057       12            2,969 
 881,057       12            3,031 
 881,057       12            3,094 
 881,057       12            3,156 
 881,057       12            3,219 
 881,057       12            3,281 
 881,057       12            3,344 
 881,057       12            3,422 
 881,057       12            3,469 
 881,057       12            3,531 
 881,057       12            3,594 
 881,057       12            3,672 
 881,057       12            3,734 
 881,057       12            3,797 
 881,057       12            3,859 
 881,057       12            3,938 
 881,057       12            4 
 881,057       12            4,063 
 881,057       12            4,109 
 881,057       12            4,188 
 881,057       12            4,234 
 881,057       12            4,297 
 881,057       12            4,359 
 881,057       12            4,422 
 881,057       12            4,484 
 881,057       12            4,547 
 881,057       12            4,609 
 881,057       12            4,672 
 881,057       12            4,735 
 881,057       12            4,813 
 881,057       12            4,875 
 876,079       12            4,938 
 876,079       12            5 
 876,079       12            5,063 
 876,079       12            5,125 
 876,079       12            5,188 
 876,079       12            5,25 
 876,079       12            5,297 
 876,079       12            5,36 
 876,079       12            5,438 
 876,079       12            5,5 
 876,079       12            5,563 
 876,079       12            5,625 
 876,079       12            5,688 
 876,079       12            5,75 
 876,079       12            5,813 
 876,079       12            5,875 
 876,079       12            5,922 
 876,079       12            5,985 
 876,079       12            6,063 
 876,079       12            6,125 
 876,079       12            6,188 
 876,079       12            6,25 
 876,079       12            6,328 
 876,079       12            6,391 
 876,079       12            6,453 
 876,079       12            6,516 
 876,079       12            6,578 
 876,079       12            6,641 
 876,079       12            6,703 
 876,079       12            6,766 
 876,079       12            6,828 
 876,079       12            6,891 
 876,079       12            6,953 
 876,079       12            7,016 
 876,079       12            7,078 
 876,079       12            7,156 
 876,079       12            7,219 
 876,079       12            7,297 
 876,079       12            7,344 
 876,079       12            7,422 
 876,079       12            7,485 
 876,079       12            7,547 
 876,079       12            7,594 
 876,079       12            7,672 
 876,079       12            7,735 
 876,079       12            7,813 
 876,079       12            7,875 
 876,079       12            7,938 
 876,079       12            8 
 876,079       12            8,063 
 876,079       12            8,125 
 876,079       12            8,188 
 876,079       12            8,25 
 876,079       12            8,313 
 876,079       12            8,375 
 876,079       12            8,422 
 876,079       12            8,485 
 876,079       12            8,547 
 876,079       12            8,61 
 876,079       12            8,672 
 876,079       12            8,719 
 876,079       12            8,781 
 876,079       12            8,86 
 876,079       12            8,922 
 876,079       12            9 
 876,079       12            9,063 
 876,079       12            9,125 
 876,079       12            9,188 
 876,079       12            9,25 
 876,079       12            9,313 
 876,079       12            9,36 
 876,079       12            9,422 
 876,079       12            9,485 
 876,079       12            9,547 
 876,079       12            9,61 
 876,079       12            9,688 
 876,079       12            9,735 
 876,079       12            9,797 
 876,079       12            9,875 
 876,079       12            9,938 
 876,079       12            9,985 
 876,079       12            10,063 
 876,079       12            10,11 
 876,079       12            10,172 
 876,079       12            10,235 
 876,079       12            10,281 
 860,239       12            10,344 
 860,239       12            10,406 
 857,073       12            10,469 
 857,073       12            10,531 
 856,068       12            10,578 
 856,068       12            10,641 
 856,068       12            10,703 
 856,068       12            10,766 
 856,068       12            10,828 
 856,068       12            10,891 
 856,068       12            10,953 
 856,068       12            11,016 
 856,068       12            11,094 
 856,068       12            11,141 
 856,068       12            11,219 
 856,068       12            11,281 
 856,068       12            11,328 
 856,068       12            11,391 
 856,068       12            11,453 
 856,068       12            11,516 
 856,068       12            11,594 
 856,068       12            11,656 
 856,068       12            11,719 
 856,068       12            11,781 
 856,068       12            11,844 
 856,068       12            11,906 
 856,068       12            11,969 
 856,068       12            12,031 
 856,068       12            12,078 
 856,068       12            12,141 
 856,068       12            12,203 
 856,068       12            12,266 
 856,068       12            12,328 
 856,068       12            12,391 
 856,068       12            12,453 
 856,068       12            12,5 
 856,068       12            12,563 
 856,068       12            12,625 
 856,068       12            12,688 
 856,068       12            12,766 
 856,068       12            12,813 
 856,068       12            12,875 
 856,068       12            12,922 
 856,068       12            12,985 
 856,068       12            13,063 
 856,068       12            13,125 
 856,068       12            13,203 
 856,068       12            13,25 
 856,068       12            13,313 
 856,068       12            13,391 
 856,068       12            13,438 
 856,068       12            13,5 
 856,068       12            13,563 
 856,068       12            13,625 
 856,068       12            13,688 
 856,068       12            13,75 
 856,068       12            13,813 
 856,068       12            13,875 
 856,068       12            13,938 
 856,068       12            13,985 
 856,068       12            14,047 
 856,068       12            14,11 
 856,068       12            14,157 
 856,068       12            14,219 
 856,068       12            14,282 
 856,068       12            14,344 
 856,068       12            14,407 
 856,068       12            14,469 
 856,068       12            14,532 
 856,068       12            14,594 
 856,068       12            14,672 
 856,068       12            14,735 
 856,068       12            14,797 
 856,068       12            14,86 
 856,068       12            14,922 
 856,068       12            14,985 
 856,068       12            15,032 
 856,068       12            15,094 
 856,068       12            15,157 
 856,068       12            15,219 
 856,068       12            15,282 
 856,068       12            15,344 
 856,068       12            15,407 
 856,068       12            15,485 
 856,068       12            15,547 
 856,068       12            15,61 
 856,068       12            15,657 
 856,068       12            15,719 
 856,068       12            15,782 
 856,068       12            15,844 
 856,068       12            15,891 
 856,068       12            15,953 
 856,068       12            16,016 
 856,068       12            16,094 
 856,068       12            16,157 
 856,068       12            16,203 
 856,068       12            16,266 
 856,068       12            16,344 
 856,068       12            16,407 
 856,068       12            16,469 
 856,068       12            16,532 
 856,068       12            16,594 
 856,068       12            16,657 
 856,068       12            16,703 
 856,068       12            16,766 
