Iteraciones:   234 

Costo         Vehículos     Tiempo [seg]
 2090,107      13            0,827 
 1948,427      13            1,264 
 1851,33       13            1,686 
 1851,33       13            2,202 
 1851,33       13            2,624 
 1851,33       13            3,046 
 1822,93       13            3,39 
 1822,93       13            3,718 
 1765,425      13            4,015 
 1765,425      13            4,343 
 1765,425      13            4,64 
 1765,425      13            4,921 
 1765,425      13            5,233 
 1765,425      13            5,499 
 1765,425      13            5,796 
 1740,693      13            6,093 
 1740,693      13            6,437 
 1740,693      13            6,718 
 1740,693      13            7,015 
 1740,693      13            7,327 
 1740,693      13            7,64 
 1740,693      13            7,968 
 1740,693      13            8,249 
 1740,693      13            8,546 
 1740,693      13            8,843 
 1726,336      13            9,187 
 1726,336      13            9,515 
 1726,336      13            9,812 
 1726,336      13            10,171 
 1726,336      13            10,484 
 1726,336      13            10,78 
 1726,336      13            11,109 
 1726,336      13            11,437 
 1726,336      13            11,78 
 1700,31       13            12,093 
 1700,31       13            12,374 
 1700,31       13            12,671 
 1700,31       13            12,984 
 1700,31       13            13,327 
 1700,31       13            13,624 
 1685,689      13            13,921 
 1685,689      13            14,234 
 1685,689      13            14,546 
 1685,689      13            14,859 
 1685,689      13            15,171 
 1685,689      13            15,515 
 1685,689      13            15,812 
 1685,689      13            16,109 
 1685,689      13            16,39 
 1685,689      13            16,687 
 1685,689      13            17,062 
 1685,689      13            17,359 
 1685,689      13            17,671 
 1685,689      13            17,968 
 1685,689      13            18,281 
 1674,089      13            18,593 
 1674,089      13            18,906 
 1674,089      13            19,187 
 1674,089      13            19,499 
 1674,089      13            19,781 
 1674,089      13            20,078 
 1674,089      13            20,374 
 1674,089      13            20,671 
 1674,089      13            20,968 
 1674,089      13            21,265 
 1674,089      13            21,531 
 1674,089      13            21,781 
 1671,515      13            22,171 
 1671,515      13            22,437 
 1671,515      13            22,718 
 1671,515      13            23,031 
 1671,515      13            23,343 
 1671,515      13            23,624 
 1671,515      13            23,968 
 1671,515      13            24,296 
 1671,515      13            24,578 
 1671,515      13            24,89 
 1671,515      13            25,171 
 1671,515      13            25,484 
 1671,515      13            25,765 
 1665,05       13            26,078 
 1665,05       13            26,39 
 1665,05       13            26,718 
 1665,05       13            27,062 
 1665,05       13            27,359 
 1665,05       13            27,64 
 1665,05       13            27,968 
 1665,05       13            28,25 
 1665,05       13            28,562 
 1665,05       13            28,828 
 1665,05       13            29,125 
 1665,05       13            29,422 
 1665,05       13            29,734 
 1665,05       13            30,047 
 1665,05       13            30,312 
 1665,05       13            30,672 
 1665,05       13            30,953 
 1665,05       13            31,234 
 1665,05       13            31,578 
 1665,05       13            31,906 
 1665,05       13            32,218 
 1665,05       13            32,593 
 1665,05       13            32,875 
 1665,05       13            33,187 
 1665,05       13            33,5 
 1665,05       13            33,828 
 1665,05       13            34,156 
 1665,05       13            34,453 
 1665,05       13            34,734 
 1665,05       13            35,015 
 1665,05       13            35,312 
 1665,05       13            35,64 
 1665,05       13            35,984 
 1665,05       13            36,281 
 1665,05       13            36,578 
 1665,05       13            36,859 
 1665,05       13            37,203 
 1665,05       13            37,5 
 1665,05       13            37,781 
 1665,05       13            38,156 
 1665,05       13            38,484 
 1665,05       13            38,781 
 1608,566      13            39,109 
 1608,566      13            39,375 
 1608,566      13            39,656 
 1608,566      13            39,937 
 1608,566      13            40,219 
 1608,566      13            40,516 
 1608,566      13            40,844 
 1608,566      13            41,172 
 1608,566      13            41,516 
 1608,566      13            41,859 
 1608,566      13            42,172 
 1607,487      13            42,5 
 1607,487      13            42,922 
 1607,487      13            43,219 
 1607,487      13            43,594 
 1607,487      13            43,953 
 1607,487      13            44,266 
