Iteraciones:   2308 

Costo         Vehículos     Tiempo [seg]
 1551,364      8             0,641 
 1551,364      8             1,094 
 1551,364      8             1,547 
 1444,218      8             2,109 
 1377,114      8             2,719 
 1377,114      8             3,312 
 1377,114      8             4 
 1367,916      8             4,687 
 1367,916      8             5,312 
 1367,916      8             6 
 1366,208      8             6,641 
 1366,208      8             7,25 
 1329,405      8             7,891 
 1290,655      8             8,516 
 1266,13       8             9,141 
 1266,13       8             9,812 
 1266,13       8             10,453 
 1266,13       8             11,078 
 1266,13       8             11,641 
 1266,13       8             12,328 
 1266,13       8             12,891 
 1266,13       8             13,516 
 1266,13       8             14,25 
 1266,13       8             14,812 
 1266,13       8             15,391 
 1266,13       8             16,078 
 1266,13       8             16,703 
 1266,13       8             17,328 
 1266,13       8             17,953 
 1266,13       8             18,641 
 1266,13       8             19,203 
 1266,13       8             19,812 
 1266,13       8             20,453 
 1266,13       8             21,062 
 1266,13       8             21,641 
 1266,13       8             22,266 
 1266,13       8             22,828 
 1266,13       8             23,453 
 1266,13       8             24,078 
 1266,13       8             24,703 
 1266,13       8             25,328 
 1266,13       8             25,937 
 1266,13       8             26,625 
 1266,13       8             27,187 
 1266,13       8             27,812 
 1266,13       8             28,391 
 1266,13       8             29,016 
 1266,13       8             29,625 
 1266,13       8             30,328 
 1266,13       8             30,937 
 1266,13       8             31,641 
 1266,13       8             32,328 
 1266,13       8             32,937 
 1266,13       8             33,562 
 1265,168      8             34,141 
 1265,168      8             34,75 
 1265,168      8             35,375 
 1265,168      8             35,953 
 1265,168      8             36,578 
 1265,168      8             37,203 
 1265,168      8             37,766 
 1265,168      8             38,391 
 1265,168      8             39,016 
 1265,168      8             39,781 
 1228,702      8             40,406 
 1228,702      8             41,047 
 1228,702      8             41,594 
 1228,702      8             42,172 
 1228,702      8             42,812 
 1228,702      8             43,422 
 1228,702      8             44,094 
 1228,702      8             44,703 
 1228,702      8             45,266 
 1228,702      8             45,828 
 1228,702      8             46,516 
 1228,702      8             47,078 
 1228,702      8             47,75 
 1228,702      8             48,312 
 1228,702      8             48,891 
 1228,702      8             49,516 
 1228,702      8             50,203 
 1228,702      8             50,797 
 1228,702      8             51,484 
 1228,702      8             52,109 
 1228,702      8             52,734 
 1228,702      8             53,422 
 1228,702      8             54,062 
 1228,702      8             54,687 
 1228,702      8             55,25 
 1228,702      8             55,875 
 1228,702      8             56,5 
 1228,702      8             57,109 
 1228,702      8             57,75 
 1228,702      8             58,359 
 1228,702      8             59 
 1228,702      8             59,562 
 1228,702      8             60,172 
 1228,702      8             60,797 
 1228,702      8             61,5 
 1228,702      8             62,109 
 1228,702      8             62,75 
 1228,702      8             63,484 
 1228,702      8             64,062 
 1228,702      8             64,687 
 1228,702      8             65,297 
 1228,702      8             65,859 
 1228,702      8             66,437 
 1228,702      8             67,047 
 1228,702      8             67,672 
 1228,702      8             68,25 
 1228,702      8             68,984 
 1228,702      8             69,562 
 1228,702      8             70,187 
 1228,702      8             70,797 
 1228,702      8             71,359 
 1228,702      8             71,984 
 1228,702      8             72,609 
 1228,702      8             73,297 
 1228,702      8             73,922 
 1228,702      8             74,672 
 1228,702      8             75,297 
 1228,702      8             75,984 
 1228,702      8             76,562 
 1228,702      8             77,25 
 1228,702      8             77,922 
 1228,702      8             78,5 
 1228,702      8             79,109 
 1228,702      8             79,734 
 1228,702      8             80,312 
 1228,702      8             80,922 
 1228,702      8             81,5 
 1228,702      8             82,109 
 1228,702      8             82,75 
 1228,702      8             83,359 
 1228,702      8             83,922 
 1228,702      8             84,547 
 1228,702      8             85,172 
 1228,702      8             85,734 
 1228,702      8             86,359 
 1228,702      8             86,984 
 1228,702      8             87,609 
 1228,702      8             88,234 
 1228,702      8             88,859 
 1228,702      8             89,484 
 1228,702      8             90,047 
 1228,702      8             90,625 
 1228,702      8             91,312 
 1228,702      8             91,922 
 1228,702      8             92,484 
 1228,702      8             93,047 
 1228,702      8             93,625 
 1228,702      8             94,234 
 1228,702      8             94,797 
 1228,702      8             95,437 
 1228,702      8             96,109 
 1228,702      8             96,75 
 1228,702      8             97,484 
 1228,702      8             98,172 
 1228,702      8             98,75 
 1228,702      8             99,375 
 1228,702      8             100 
 1228,702      8             100,609 
 1228,702      8             101,187 
 1228,702      8             101,922 
 1228,702      8             102,484 
 1228,702      8             103,109 
 1228,702      8             103,734 
 1228,702      8             104,312 
 1228,702      8             104,984 
 1228,702      8             105,672 
 1228,702      8             106,297 
 1228,702      8             106,984 
 1228,702      8             107,547 
 1228,702      8             108,125 
 1228,702      8             108,797 
 1228,702      8             109,422 
 1228,702      8             110 
 1228,702      8             110,562 
 1228,702      8             111,125 
 1228,702      8             111,734 
 1228,702      8             112,359 
 1228,702      8             112,984 
 1228,702      8             113,672 
 1228,702      8             114,297 
 1228,702      8             114,875 
 1228,702      8             115,437 
 1228,702      8             116 
 1228,702      8             116,625 
 1228,702      8             117,187 
 1228,702      8             117,859 
 1228,702      8             118,5 
 1228,702      8             119,125 
 1228,702      8             119,734 
 1228,702      8             120,312 
 1228,702      8             120,937 
 1228,702      8             121,609 
 1228,702      8             122,172 
 1228,702      8             122,797 
 1228,702      8             123,437 
 1228,702      8             124,047 
 1228,702      8             124,672 
 1228,702      8             125,25 
 1228,702      8             125,859 
 1228,702      8             126,437 
