Iteraciones:   4150 

Costo         Vehículos     Tiempo [seg]
 1552,091      8             0,562 
 1531,174      8             0,89 
 1372,986      8             1,218 
 1372,986      8             1,531 
 1372,986      8             1,859 
 1335,63       8             2,203 
 1335,63       8             2,562 
 1335,63       8             2,875 
 1280,299      8             3,203 
 1280,299      8             3,515 
 1280,299      8             3,828 
 1280,299      8             4,125 
 1280,299      8             4,453 
 1280,299      8             4,797 
 1280,299      8             5,109 
 1280,299      8             5,422 
 1276,966      8             5,718 
 1276,966      8             6,062 
 1276,966      8             6,375 
 1276,966      8             6,656 
 1276,966      8             6,953 
 1276,966      8             7,281 
 1276,966      8             7,593 
 1276,966      8             7,906 
 1276,966      8             8,265 
 1276,966      8             8,656 
 1276,966      8             8,953 
 1276,966      8             9,297 
 1276,966      8             9,64 
 1276,966      8             10,015 
 1276,966      8             10,328 
 1276,966      8             10,672 
 1276,966      8             10,984 
 1276,966      8             11,297 
 1276,966      8             11,593 
 1276,966      8             11,937 
 1276,966      8             12,265 
 1276,966      8             12,578 
 1276,966      8             12,906 
 1235,29       8             13,359 
 1235,29       8             13,843 
 1235,29       8             14,172 
 1235,29       8             14,453 
 1235,29       8             14,765 
 1235,29       8             15,187 
 1235,29       8             15,515 
 1235,29       8             15,843 
 1235,29       8             16,125 
 1235,29       8             16,453 
 1235,29       8             16,75 
 1235,29       8             17,093 
 1235,29       8             17,453 
 1235,29       8             17,75 
 1235,29       8             18,062 
 1235,29       8             18,39 
 1235,29       8             18,687 
 1235,29       8             19 
 1235,29       8             19,328 
 1235,29       8             19,672 
 1235,29       8             19,968 
 1235,29       8             20,265 
 1235,29       8             20,687 
 1235,29       8             21,062 
 1235,29       8             21,5 
 1235,29       8             21,843 
 1235,29       8             22,125 
 1235,29       8             22,453 
 1235,29       8             22,812 
 1235,29       8             23,187 
 1235,29       8             23,531 
 1235,29       8             23,828 
 1235,29       8             24,125 
 1235,29       8             24,484 
 1235,29       8             24,75 
 1235,29       8             25,031 
 1235,29       8             25,375 
 1235,29       8             25,672 
 1235,29       8             25,953 
 1235,29       8             26,312 
