Iteraciones:   2495 

Costo         Vehículos     Tiempo [seg]
 1930,486      13            0,797 
 1930,486      13            1,265 
 1930,486      13            1,75 
 1778,536      13            2,14 
 1778,536      13            2,594 
 1778,536      13            3,047 
 1731,424      13            3,406 
 1731,424      13            3,765 
 1712,341      13            4,156 
 1712,341      13            4,547 
 1712,341      13            5 
 1712,341      13            5,422 
 1712,341      13            5,781 
 1712,341      13            6,219 
 1712,341      13            6,594 
 1712,341      13            7,031 
 1712,341      13            7,578 
 1712,341      13            7,984 
 1712,341      13            8,437 
 1712,341      13            8,859 
 1712,341      13            9,375 
 1712,341      13            9,75 
 1712,341      13            10,156 
 1712,341      13            10,531 
 1712,341      13            10,953 
 1712,341      13            11,328 
 1712,341      13            11,734 
 1712,341      13            12,156 
 1712,341      13            12,562 
 1712,341      13            12,953 
 1680,654      13            13,297 
 1680,654      13            13,812 
 1680,654      13            14,312 
 1680,654      13            14,703 
 1680,654      13            15,156 
 1680,654      13            15,531 
 1680,654      13            15,937 
 1680,654      13            16,406 
 1680,654      13            16,765 
 1680,654      13            17,125 
 1680,654      13            17,594 
 1680,654      13            18,031 
 1680,654      13            18,359 
 1680,654      13            18,734 
 1680,654      13            19,219 
 1680,654      13            19,64 
 1680,654      13            19,984 
 1680,654      13            20,406 
 1680,654      13            20,797 
 1680,654      13            21,156 
 1680,654      13            21,515 
 1680,654      13            21,89 
 1680,654      13            22,422 
 1680,654      13            22,875 
 1680,654      13            23,312 
 1680,654      13            23,703 
 1680,654      13            24,172 
 1680,654      13            24,578 
 1680,654      13            24,953 
 1680,654      13            25,359 
 1680,654      13            25,844 
 1680,654      13            26,281 
 1680,654      13            26,812 
 1680,654      13            27,187 
 1680,654      13            27,578 
 1680,654      13            27,937 
 1680,654      13            28,328 
 1680,654      13            28,734 
 1680,654      13            29,125 
 1680,654      13            29,469 
 1680,654      13            29,937 
 1680,654      13            30,328 
 1680,654      13            30,687 
 1680,654      13            31,062 
 1680,654      13            31,453 
 1680,654      13            31,828 
 1680,654      13            32,203 
 1680,654      13            32,562 
 1680,654      13            32,984 
 1680,654      13            33,453 
 1680,654      13            33,812 
 1680,654      13            34,297 
 1680,654      13            34,734 
 1680,654      13            35,281 
 1680,654      13            35,64 
 1680,654      13            36,047 
 1680,654      13            36,422 
 1680,654      13            36,844 
 1680,654      13            37,25 
 1680,654      13            37,64 
 1680,654      13            38,344 
 1680,654      13            39,609 
 1680,654      13            41,078 
 1680,654      13            41,922 
 1680,654      13            42,75 
 1680,654      13            43,562 
 1680,654      13            44,172 
 1680,654      13            45,031 
