Iteraciones:   3237 

Costo         Vehículos     Tiempo [seg]
 986,751       10            0,375 
 954,045       10            0,625 
 910,212       10            0,938 
 879,494       10            1,313 
 879,494       10            1,688 
 879,494       10            2,079 
 869,281       10            2,454 
 869,281       10            2,844 
 869,281       10            3,204 
 869,281       10            3,579 
 869,281       10            3,907 
 869,281       10            4,282 
 869,281       10            4,657 
 869,281       10            5,047 
 869,281       10            5,469 
 869,281       10            5,875 
 869,281       10            6,204 
 869,281       10            6,625 
 869,281       10            7 
 869,281       10            7,375 
 869,281       10            7,688 
 854,097       10            8,079 
 854,097       10            8,391 
 854,097       10            8,782 
 854,097       10            9,141 
 854,097       10            9,469 
 854,097       10            9,829 
 854,097       10            10,219 
 854,097       10            10,579 
 854,097       10            10,907 
 854,097       10            11,266 
 854,097       10            11,579 
 854,097       10            11,969 
 854,097       10            12,344 
 854,097       10            12,719 
 854,097       10            13,079 
 854,097       10            13,407 
 854,097       10            13,766 
 854,097       10            14,094 
 854,097       10            14,454 
 854,097       10            14,782 
 854,097       10            15,141 
 854,097       10            15,485 
 854,097       10            15,86 
 854,097       10            16,235 
 854,097       10            16,594 
 854,097       10            16,922 
 854,097       10            17,282 
 854,097       10            17,61 
 854,097       10            18,047 
 854,097       10            18,375 
 854,097       10            18,75 
 854,097       10            19,125 
 854,097       10            19,438 
 854,097       10            19,797 
 854,097       10            20,125 
 854,097       10            20,438 
 854,097       10            20,813 
 854,097       10            21,125 
 854,097       10            21,5 
 854,097       10            21,86 
 854,097       10            22,188 
 854,097       10            22,5 
 854,097       10            22,875 
 854,097       10            23,235 
 854,097       10            23,563 
 854,097       10            23,922 
 854,097       10            24,25 
 854,097       10            24,579 
 854,097       10            24,938 
 854,097       10            25,266 
 854,097       10            25,625 
 854,097       10            26 
 854,097       10            26,329 
 854,097       10            26,688 
 854,097       10            27,063 
 854,097       10            27,391 
 854,097       10            27,75 
 854,097       10            28,063 
 854,097       10            28,391 
 854,097       10            28,766 
 854,097       10            29,079 
 854,097       10            29,438 
 854,097       10            29,766 
 854,097       10            30,125 
 854,097       10            30,454 
 854,097       10            30,813 
 854,097       10            31,141 
 854,097       10            31,5 
 854,097       10            31,829 
 852,5         10            32,188 
 852,5         10            32,516 
 852,5         10            32,875 
 852,5         10            33,188 
 852,5         10            33,516 
 852,5         10            33,875 
 852,5         10            34,204 
 852,5         10            34,563 
 852,5         10            34,891 
 852,5         10            35,25 
 852,5         10            35,579 
 852,5         10            35,938 
 852,5         10            36,313 
 852,5         10            36,641 
 852,5         10            37 
 852,5         10            37,313 
 852,5         10            37,641 
 852,5         10            38,016 
 852,5         10            38,391 
 852,5         10            38,766 
 852,5         10            39,141 
 852,5         10            39,5 
 852,5         10            39,829 
 852,5         10            40,204 
 852,5         10            40,625 
 852,5         10            40,954 
 852,5         10            41,344 
 852,5         10            41,719 
 852,5         10            42,079 
 852,5         10            42,454 
 852,5         10            42,782 
 852,5         10            43,141 
 852,5         10            43,469 
 852,5         10            43,844 
 852,5         10            44,157 
 852,5         10            44,516 
 852,5         10            44,844 
 852,5         10            45,204 
 852,5         10            45,579 
 852,5         10            45,954 
 852,5         10            46,344 
 852,5         10            46,844 
 852,5         10            48,25 
 852,5         10            48,735 
 852,5         10            49,422 
 852,5         10            49,969 
 852,5         10            50,579 
 852,5         10            51,641 
 852,5         10            52,047 
 852,5         10            52,375 
 852,5         10            52,829 
 852,5         10            53,204 
 852,5         10            53,532 
 852,5         10            53,86 
 852,5         10            54,235 
 852,5         10            54,61 
 852,5         10            54,922 
 852,5         10            55,266 
 852,5         10            55,563 
 852,5         10            55,954 
 852,5         10            56,266 
 852,5         10            56,625 
 852,5         10            57,016 
 852,5         10            57,329 
 852,5         10            57,704 
 852,5         10            58,063 
 852,5         10            58,391 
 852,5         10            58,75 
 852,5         10            59,141 
 852,5         10            59,516 
 852,5         10            59,954 
 852,5         10            60,329 
 852,5         10            60,657 
 852,5         10            61,016 
 852,5         10            61,391 
 852,5         10            61,735 
 852,5         10            62,094 
 852,5         10            62,422 
 852,5         10            62,797 
 852,5         10            63,172 
 852,5         10            63,532 
 852,5         10            63,875 
 852,5         10            64,266 
 852,5         10            64,688 
 852,5         10            64,969 
 852,5         10            65,36 
 852,5         10            65,672 
 852,5         10            66 
 852,5         10            66,375 
 852,5         10            66,75 
 852,5         10            67,079 
 852,5         10            67,438 
 852,5         10            67,813 
 852,5         10            68,188 
 852,5         10            68,516 
 852,5         10            68,875 
 852,5         10            69,25 
 852,5         10            69,579 
 852,5         10            69,938 
 852,5         10            70,266 
 852,5         10            70,579 
 852,5         10            70,954 
 852,5         10            71,313 
 852,5         10            71,688 
 852,5         10            72,016 
 852,5         10            72,344 
 852,5         10            72,719 
 852,5         10            73,079 
 852,5         10            73,391 
 852,5         10            73,766 
 852,5         10            74,094 
 852,5         10            74,469 
 852,5         10            74,829 
 852,5         10            75,157 
 852,5         10            75,516 
 852,5         10            75,891 
 852,5         10            76,266 
 852,5         10            76,579 
 852,5         10            76,954 
 852,5         10            77,266 
 852,5         10            77,594 
 852,5         10            77,907 
 852,5         10            78,266 
 852,5         10            78,594 
 852,5         10            78,969 
 852,5         10            79,329 
 852,5         10            79,704 
 852,5         10            80,094 
 852,5         10            80,454 
 852,5         10            80,782 
 852,5         10            81,141 
 852,5         10            81,469 
 852,5         10            81,844 
 852,5         10            82,204 
 852,5         10            82,532 
 852,5         10            82,891 
 852,5         10            83,266 
 852,5         10            83,579 
 852,5         10            83,907 
 852,5         10            84,266 
 852,5         10            84,594 
 852,5         10            84,954 
 852,5         10            85,344 
 852,5         10            85,657 
 852,5         10            85,969 
 852,5         10            86,344 
 852,5         10            86,704 
 852,5         10            87,032 
 852,5         10            87,391 
 852,5         10            87,719 
 852,5         10            88,079 
 852,5         10            88,407 
 852,5         10            88,766 
 852,5         10            89,094 
 852,5         10            89,454 
 852,5         10            89,782 
 852,5         10            90,157 
 852,5         10            90,516 
 852,5         10            90,844 
 852,5         10            91,204 
 852,5         10            91,516 
 852,5         10            91,844 
 852,5         10            92,204 
 852,5         10            92,532 
 852,5         10            92,891 
 852,5         10            93,219 
 852,5         10            93,579 
 852,5         10            93,891 
 852,5         10            94,219 
 852,5         10            94,579 
 852,5         10            94,907 
 852,5         10            95,266 
 852,5         10            95,594 
 852,5         10            95,969 
 852,5         10            96,344 
 852,5         10            96,719 
 843,703       10            97,079 
 843,703       10            97,454 
 843,703       10            97,782 
 843,703       10            98,141 
 843,703       10            98,516 
 843,703       10            98,844 
 843,703       10            99,157 
 843,703       10            99,532 
 843,703       10            99,907 
 843,703       10            100,266 
 843,703       10            100,594 
 843,703       10            100,969 
 843,703       10            101,329 
 843,703       10            101,641 
 843,703       10            101,969 
 843,703       10            102,329 
 843,703       10            102,657 
 843,703       10            103,032 
 843,703       10            103,391 
 843,703       10            103,735 
 843,703       10            104,094 
 843,703       10            104,422 
 843,703       10            104,797 
 843,703       10            105,157 
 843,703       10            105,485 
 843,703       10            105,844 
 843,703       10            106,219 
 843,703       10            106,594 
 843,703       10            106,907 
 843,703       10            107,282 
 843,703       10            107,594 
 843,703       10            107,922 
 843,703       10            108,282 
 843,703       10            108,657 
 843,703       10            109,032 
 843,703       10            109,36 
 843,703       10            109,719 
 843,703       10            110,032 
 843,703       10            110,36 
 843,703       10            110,719 
 843,703       10            111,094 
 843,703       10            111,469 
 843,703       10            111,797 
 843,703       10            112,157 
 843,703       10            112,485 
 843,703       10            112,907 
 843,703       10            113,235 
 843,703       10            113,594 
 843,703       10            113,969 
 843,703       10            114,297 
 843,703       10            114,657 
 843,703       10            114,985 
 843,703       10            115,36 
 843,703       10            115,735 
 843,703       10            116,094 
 843,703       10            116,422 
 843,703       10            116,735 
 843,703       10            117,094 
 843,703       10            117,422 
 843,703       10            117,782 
 843,703       10            118,11 
 843,703       10            118,469 
 843,703       10            118,797 
 843,703       10            119,172 
 843,703       10            119,547 
 843,703       10            119,86 
 843,703       10            120,219 
 843,703       10            120,547 
 843,703       10            120,922 
 843,703       10            121,282 
 843,703       10            121,61 
 843,703       10            121,985 
 843,703       10            122,344 
 843,703       10            122,657 
 843,703       10            123,047 
 843,703       10            123,422 
 843,703       10            123,735 
 843,703       10            124,094 
 843,703       10            124,422 
 843,703       10            124,782 
 843,703       10            125,094 
 843,703       10            125,422 
 843,703       10            125,782 
 843,703       10            126,11 
 843,703       10            126,485 
 843,703       10            126,797 
 843,703       10            127,157 
 843,703       10            127,532 
 843,703       10            127,86 
 843,703       10            128,219 
 843,703       10            128,547 
 843,703       10            128,922 
 843,703       10            129,282 
 843,703       10            129,657 
 843,703       10            130,032 
 843,703       10            130,36 
 843,703       10            130,782 
 843,703       10            131,094 
 843,703       10            131,422 
 843,703       10            131,797 
 843,703       10            132,157 
 843,703       10            132,532 
 843,703       10            132,907 
 843,703       10            133,235 
 843,703       10            133,61 
 843,703       10            133,985 
 843,703       10            134,36 
 843,703       10            134,719 
 843,703       10            135,094 
 843,703       10            135,422 
 843,703       10            135,735 
 843,703       10            136,094 
 843,703       10            136,469 
 843,703       10            136,797 
 843,703       10            137,157 
 843,703       10            137,469 
 843,703       10            137,844 
 843,703       10            138,157 
 843,703       10            138,532 
 843,703       10            138,907 
 843,703       10            139,235 
 843,703       10            139,61 
 843,703       10            139,985 
 843,703       10            140,297 
 843,703       10            140,719 
 843,703       10            141,047 
 843,703       10            141,407 
 843,703       10            141,735 
 843,703       10            142,094 
 843,703       10            142,469 
 843,703       10            142,797 
 843,703       10            143,157 
 843,703       10            143,532 
 843,703       10            143,86 
 843,703       10            144,235 
 843,703       10            144,657 
 843,703       10            144,985 
 843,703       10            145,344 
 843,703       10            145,672 
 843,703       10            146,032 
 843,703       10            146,407 
 843,703       10            146,735 
 843,703       10            147,11 
 843,703       10            147,422 
 843,703       10            147,782 
 843,703       10            148,11 
 843,703       10            148,469 
 843,703       10            148,86 
 843,703       10            149,188 
 843,703       10            149,563 
 843,703       10            149,875 
 843,703       10            150,235 
 843,703       10            150,563 
 843,703       10            150,875 
 843,703       10            151,235 
 843,703       10            151,625 
 843,703       10            151,985 
 843,703       10            152,313 
 843,703       10            152,735 
 843,703       10            153,047 
 843,703       10            153,422 
 843,703       10            153,75 
 843,703       10            154,11 
 843,703       10            154,438 
 843,703       10            154,797 
 843,703       10            155,125 
 843,703       10            155,547 
 843,703       10            155,875 
 843,703       10            156,235 
 843,703       10            156,563 
 843,703       10            156,922 
 843,703       10            157,25 
 843,703       10            157,563 
 843,703       10            157,922 
 843,703       10            158,25 
 843,703       10            158,625 
 843,703       10            158,985 
 843,703       10            159,313 
 843,703       10            159,672 
 843,703       10            160 
 843,703       10            160,422 
 843,49        10            160,75 
 843,49        10            161,11 
 843,49        10            161,485 
 843,49        10            161,797 
