Iteraciones:   1848 

Costo         Vehículos     Tiempo [seg]
 959,055       10            14 
 935,98        10            25,437 
 935,98        10            35,937 
 935,98        10            41,109 
 935,98        10            46,062 
 935,98        10            50,047 
 935,98        10            52,297 
 935,98        10            54,25 
 935,98        10            56,109 
 935,98        10            57,234 
 924,085       10            58,312 
 924,085       10            59,437 
 924,085       10            60,484 
 921,372       10            61,75 
 921,372       10            62,937 
 921,372       10            64,109 
 921,372       10            65,937 
 921,372       10            67 
 907,165       10            68,125 
 907,165       10            69,125 
 907,165       10            70,625 
 907,165       10            71,672 
 907,165       10            72,797 
 903,198       10            74,312 
 903,198       10            75,5 
 903,198       10            77,125 
 903,198       10            78,359 
 903,198       10            79,859 
 903,198       10            80,984 
 903,198       10            82,109 
 903,198       10            83,312 
 903,198       10            84,547 
 903,198       10            85,672 
 903,198       10            86,875 
 903,198       10            87,875 
 903,198       10            89,062 
 903,198       10            90,297 
 903,198       10            91,687 
 903,198       10            93,75 
 903,198       10            94,937 
 903,198       10            96,25 
 903,198       10            97,75 
 903,198       10            99,312 
 903,198       10            100,609 
 903,198       10            101,75 
 898,918       10            103,109 
 898,918       10            104,375 
 898,918       10            105,984 
 898,918       10            107,109 
 898,918       10            108,125 
 898,918       10            109,125 
 898,918       10            110,297 
 898,918       10            111,625 
 898,918       10            112,625 
 898,918       10            113,672 
 898,918       10            114,797 
 898,918       10            116,437 
 898,918       10            117,672 
 898,918       10            118,797 
 898,918       10            119,859 
 898,918       10            120,75 
 898,918       10            122 
 898,918       10            123,5 
 898,918       10            124,609 
 898,918       10            125,75 
 898,918       10            127,562 
 898,918       10            128,75 
 898,918       10            130,484 
 898,918       10            131,562 
 898,918       10            133,109 
 898,918       10            134,25 
 898,918       10            135,734 
 898,918       10            136,75 
 898,918       10            138,937 
 898,918       10            140,047 
 898,918       10            141,797 
 898,918       10            143,687 
 898,918       10            144,875 
 898,918       10            145,812 
 898,918       10            146,984 
 898,918       10            148,062 
 898,918       10            149,625 
 898,918       10            151,187 
 898,918       10            152,375 
 898,918       10            153,437 
 898,918       10            154,797 
 898,918       10            155,937 
 898,918       10            156,937 
 898,918       10            158,547 
 898,918       10            159,547 
 898,918       10            160,734 
 898,918       10            162,187 
 898,918       10            163,375 
 898,918       10            164,422 
 898,918       10            165,562 
 898,918       10            166,547 
 898,918       10            168,062 
 898,918       10            169,25 
 895,366       10            170,25 
 895,366       10            171,422 
 895,366       10            172,359 
 895,366       10            173,437 
 895,366       10            174,375 
 895,366       10            176,437 
 895,366       10            178,047 
 895,366       10            178,984 
 895,366       10            180,062 
 895,366       10            181,5 
 895,366       10            182,5 
 895,366       10            183,609 
 895,366       10            184,734 
 895,366       10            186,062 
 895,366       10            187,25 
 895,366       10            189,125 
 895,366       10            190,375 
 895,366       10            191,875 
 895,366       10            192,922 
 895,366       10            194,062 
 895,366       10            195,172 
 895,366       10            196,187 
 895,366       10            197,375 
 895,366       10            198,859 
 895,366       10            200,062 
 895,366       10            201,125 
 895,366       10            202,234 
 895,366       10            203,734 
 895,366       10            205,797 
 895,366       10            206,937 
 895,366       10            208,25 
 895,366       10            209,437 
 895,366       10            210,422 
 895,366       10            211,984 
 895,366       10            212,875 
 895,366       10            214,047 
 895,366       10            214,937 
 895,366       10            216 
 895,366       10            217,484 
 895,366       10            218,609 
 895,366       10            219,75 
 895,366       10            220,75 
 895,366       10            223,297 
 895,366       10            224,422 
 895,366       10            225,5 
 895,366       10            226,687 
 895,366       10            227,812 
 895,366       10            228,75 
 895,366       10            230,484 
 886,487       10            231,5 
 886,487       10            232,797 
 886,487       10            233,937 
 886,487       10            235,312 
 886,487       10            236,437 
 886,487       10            237,922 
 886,487       10            239,062 
 886,487       10            240,672 
 886,487       10            241,625 
 886,487       10            242,734 
 886,487       10            243,734 
 886,487       10            245 
 886,487       10            246,625 
 886,487       10            248,109 
 886,487       10            249,625 
 886,487       10            250,562 
 886,487       10            252,625 
 886,487       10            253,484 
 886,487       10            254,734 
 886,487       10            255,734 
 886,487       10            257,109 
 886,487       10            258,25 
 886,487       10            259,172 
 886,487       10            260,187 
 886,487       10            261,062 
 886,487       10            262,062 
 886,487       10            263,187 
 886,487       10            264,297 
 886,487       10            265,234 
 886,487       10            266,062 
 886,487       10            268,172 
 886,487       10            269,062 
 886,487       10            270,062 
 886,487       10            272 
 886,487       10            272,875 
 886,487       10            273,75 
 886,487       10            274,672 
 886,487       10            275,687 
 886,487       10            276,687 
 886,487       10            277,734 
 886,487       10            278,859 
 886,487       10            279,812 
 886,487       10            280,922 
 886,487       10            281,859 
 886,487       10            283,234 
 886,487       10            284,187 
 886,487       10            285,172 
 886,487       10            286,234 
 886,487       10            287,125 
 886,487       10            288,109 
 886,487       10            289,672 
 886,487       10            290,797 
 886,487       10            292,062 
 886,487       10            293,172 
 886,487       10            294,062 
 886,487       10            295,359 
 886,487       10            296,25 
 886,487       10            297,422 
 886,487       10            299,172 
 886,487       10            300,109 
 886,487       10            301,172 
 886,487       10            302,234 
 886,487       10            303,187 
 886,487       10            304,172 
 886,487       10            305,062 
 886,487       10            305,922 
 886,487       10            306,937 
 886,487       10            308,187 
 886,487       10            309,125 
 886,487       10            310,797 
 886,487       10            311,937 
 886,487       10            312,984 
 886,487       10            314,359 
 886,487       10            315,859 
 886,487       10            316,875 
 886,487       10            318,375 
 886,487       10            320,172 
 886,487       10            321,312 
 886,487       10            322,25 
 886,487       10            323,172 
 886,487       10            324,25 
 886,487       10            325,187 
 886,487       10            326,297 
 886,487       10            327,859 
 886,487       10            328,984 
 886,487       10            329,859 
 886,487       10            331,187 
 886,487       10            332,234 
 886,487       10            333,125 
 886,487       10            334,109 
 886,487       10            335,062 
 886,487       10            336,422 
 886,487       10            337,422 
 886,487       10            339,047 
 886,487       10            340,062 
 886,487       10            341,297 
 886,487       10            342,297 
 886,487       10            343,375 
 886,487       10            344,359 
 886,487       10            345,297 
 886,487       10            346,312 
 886,487       10            347,75 
 886,487       10            348,797 
 886,487       10            349,875 
 886,487       10            351,187 
 886,487       10            352,047 
 886,487       10            353,797 
 886,487       10            354,984 
 886,487       10            356,047 
 886,487       10            357,375 
 886,487       10            358,312 
 886,487       10            359,297 
 886,487       10            360,187 
 886,487       10            361,109 
 886,487       10            362 
 886,487       10            363,187 
 886,487       10            364,312 
 886,487       10            365,187 
 885,485       10            366,125 
 885,485       10            367,375 
 885,485       10            368,375 
 885,485       10            369,5 
 885,485       10            370,687 
 885,485       10            371,734 
 885,485       10            373,047 
 885,485       10            374,187 
 885,485       10            375,687 
 885,485       10            376,547 
 885,485       10            377,609 
 885,485       10            378,859 
 885,485       10            380,234 
 880,681       10            381,609 
 880,681       10            382,547 
 880,681       10            384,187 
 880,681       10            385,812 
 880,681       10            386,734 
 880,681       10            387,937 
 880,681       10            388,859 
 880,681       10            389,859 
 880,681       10            390,875 
 880,681       10            391,797 
 880,681       10            392,984 
 880,681       10            394,047 
 880,681       10            395,312 
 880,681       10            396,672 
 880,681       10            398,047 
 880,681       10            399,047 
 880,681       10            400,172 
 880,681       10            401,172 
 880,681       10            402,172 
 880,681       10            403,14 
 880,681       10            404,078 
 880,681       10            405,156 
 880,681       10            406,265 
 880,681       10            407,093 
 880,681       10            408,031 
 880,681       10            409,343 
 880,681       10            410,64 
 880,681       10            411,89 
 880,681       10            412,843 
 880,681       10            413,89 
 880,681       10            414,843 
 880,681       10            415,828 
 880,681       10            416,89 
 880,681       10            417,906 
 880,681       10            419,468 
 880,681       10            420,406 
 880,681       10            421,953 
 880,681       10            423,203 
 880,681       10            424,203 
 880,681       10            425,156 
 880,681       10            426,203 
 880,681       10            427,281 
 880,681       10            428,453 
 880,681       10            429,406 
 880,681       10            430,39 
 880,681       10            431,39 
 880,681       10            432,265 
 880,681       10            433,203 
 880,681       10            434,031 
 880,681       10            435,078 
 880,681       10            436,156 
 880,681       10            437,281 
 880,681       10            438,718 
 880,681       10            439,843 
 880,681       10            440,765 
 880,681       10            441,765 
 880,681       10            442,718 
 880,681       10            444,218 
 880,681       10            445,203 
 880,681       10            446,14 
 880,681       10            447,015 
 880,681       10            447,953 
 880,681       10            449,031 
 880,681       10            450,078 
 880,681       10            451,14 
 880,681       10            452,265 
 880,681       10            453,265 
 880,681       10            454,515 
 880,681       10            455,718 
 880,681       10            456,703 
 880,681       10            457,906 
 880,681       10            459,453 
 880,681       10            460,468 
