Iteraciones:   1132 

Costo         Vehículos     Tiempo [seg]
 1842,08       13            2,047 
 1842,08       13            4,047 
 1842,08       13            5,688 
 1842,08       13            7,235 
 1842,08       13            8,735 
 1830,636      13            10,25 
 1830,636      13            11,735 
 1745,579      13            13,11 
 1730,922      13            14,485 
 1730,922      13            15,985 
 1727,189      13            17,313 
 1727,189      13            18,797 
 1727,189      13            20,172 
 1727,189      13            21,688 
 1727,189      13            23 
 1727,189      13            24,422 
 1727,189      13            25,797 
 1727,189      13            27,188 
 1727,189      13            28,563 
 1727,189      13            29,938 
 1727,189      13            31,375 
 1727,189      13            32,75 
 1721,318      13            34,063 
 1721,318      13            35,485 
 1721,318      13            36,938 
 1721,318      13            38,297 
 1721,318      13            39,735 
 1721,318      13            41,141 
 1721,318      13            43,547 
 1721,318      13            45,282 
 1721,318      13            46,735 
 1694,372      13            48,266 
 1694,372      13            49,579 
 1694,372      13            50,954 
 1694,372      13            52,407 
 1694,372      13            53,844 
 1694,372      13            55,36 
 1694,372      13            56,844 
 1694,372      13            58,188 
 1694,372      13            59,5 
 1694,372      13            60,875 
 1694,372      13            62,344 
 1694,372      13            63,641 
 1694,372      13            65,125 
 1694,372      13            66,454 
 1665,708      13            67,813 
 1665,708      13            69,141 
 1665,708      13            70,454 
 1665,708      13            72,125 
 1665,708      13            73,516 
 1665,708      13            74,938 
 1665,708      13            76,329 
 1665,708      13            77,688 
 1665,708      13            79,016 
 1665,708      13            80,5 
 1665,708      13            81,954 
 1665,708      13            83,313 
 1665,708      13            84,688 
 1665,708      13            86,188 
 1665,708      13            87,516 
 1665,708      13            88,938 
 1665,708      13            90,282 
 1665,708      13            91,594 
 1665,708      13            92,907 
 1665,708      13            94,282 
 1665,708      13            95,641 
 1665,708      13            96,969 
 1665,708      13            98,454 
 1665,708      13            99,891 
 1665,708      13            101,266 
 1665,708      13            102,594 
 1665,708      13            104,329 
 1665,708      13            105,641 
 1665,708      13            107,032 
 1665,708      13            108,407 
 1665,708      13            109,782 
 1665,708      13            111,204 
 1665,708      13            112,532 
 1665,708      13            113,907 
 1665,708      13            115,282 
 1665,708      13            116,641 
 1665,708      13            118,032 
 1665,708      13            119,454 
 1665,708      13            120,782 
 1665,708      13            122,344 
 1665,708      13            123,657 
 1665,708      13            124,954 
 1665,708      13            126,344 
 1665,708      13            127,704 
 1602,561      13            129,344 
 1602,561      13            130,704 
 1602,561      13            132,204 
 1602,561      13            133,594 
 1602,561      13            135,016 
 1602,561      13            136,407 
 1602,561      13            137,86 
 1602,561      13            139,219 
 1602,561      13            140,547 
 1602,561      13            141,969 
 1602,561      13            143,297 
 1602,561      13            144,672 
 1602,561      13            145,969 
 1602,561      13            147,344 
 1602,561      13            148,672 
 1602,561      13            149,969 
 1602,561      13            151,344 
 1602,561      13            152,672 
 1602,561      13            153,985 
 1602,561      13            155,282 
 1602,561      13            156,719 
 1602,561      13            158,047 
 1602,561      13            159,422 
 1602,561      13            160,782 
 1602,561      13            162,094 
 1602,561      13            163,485 
 1602,561      13            164,907 
 1602,561      13            166,344 
 1602,561      13            167,782 
 1602,561      13            169,188 
 1602,561      13            170,61 
 1602,561      13            172 
 1602,561      13            173,297 
 1602,561      13            174,672 
 1602,561      13            176,047 
 1602,561      13            177,547 
 1602,561      13            178,922 
 1602,561      13            180,375 
 1602,561      13            181,766 
 1602,561      13            183,125 
 1602,561      13            184,438 
 1602,561      13            185,891 
 1594,835      13            187,25 
 1594,835      13            188,579 
 1594,835      13            189,875 
 1594,835      13            191,204 
 1594,835      13            192,579 
 1594,835      13            194,016 
 1594,835      13            195,391 
 1594,835      13            196,688 
 1594,835      13            198,079 
 1594,835      13            199,438 
 1594,835      13            200,766 
 1594,835      13            202,204 
 1594,835      13            203,563 
 1594,835      13            204,891 
 1594,835      13            206,25 
 1594,835      13            207,625 
 1594,835      13            208,954 
 1594,835      13            210,375 
 1594,835      13            211,766 
 1594,835      13            213,25 
 1594,835      13            214,579 
 1594,835      13            215,875 
 1594,835      13            217,188 
 1594,835      13            218,454 
 1594,835      13            219,813 
 1594,835      13            221,25 
 1594,835      13            222,5 
 1594,835      13            223,813 
 1594,835      13            225,079 
 1594,835      13            226,391 
 1594,835      13            227,782 
 1594,835      13            229,141 
 1594,835      13            230,454 
 1594,835      13            231,704 
 1594,835      13            233,094 
 1594,835      13            234,454 
 1594,835      13            235,782 
 1594,835      13            237,219 
 1594,835      13            238,579 
 1594,835      13            239,954 
 1594,835      13            241,282 
 1594,835      13            242,657 
 1594,835      13            244,016 
 1594,835      13            245,329 
 1594,835      13            246,704 
 1594,835      13            247,969 
 1594,835      13            249,391 
 1594,835      13            250,766 
 1594,835      13            252,079 
 1594,835      13            253,641 
 1594,835      13            255,094 
 1594,835      13            256,469 
 1594,835      13            257,844 
 1594,835      13            259,219 
 1594,835      13            260,641 
 1594,835      13            261,969 
 1594,835      13            263,344 
 1594,835      13            264,719 
 1594,835      13            266,204 
 1594,835      13            267,532 
 1594,835      13            268,891 
 1594,835      13            270,235 
 1594,835      13            271,61 
 1594,835      13            272,985 
 1594,835      13            274,297 
 1594,835      13            275,547 
 1594,835      13            276,797 
 1594,835      13            278,219 
 1594,835      13            279,485 
 1594,835      13            280,969 
 1594,835      13            282,407 
 1594,835      13            283,719 
 1594,835      13            285,094 
 1594,835      13            286,469 
 1594,835      13            287,844 
 1594,835      13            289,157 
 1594,835      13            290,485 
 1594,835      13            291,86 
 1594,835      13            293,172 
 1594,835      13            294,547 
 1594,835      13            295,907 
 1594,835      13            297,235 
 1594,835      13            298,61 
 1594,835      13            299,907 
 1594,835      13            301,172 
 1594,835      13            302,547 
 1594,835      13            303,985 
 1594,835      13            305,407 
 1594,835      13            306,782 
 1594,835      13            308,204 
 1594,835      13            309,657 
 1594,835      13            310,954 
 1594,835      13            312,282 
 1594,835      13            313,641 
 1594,835      13            315,016 
 1594,835      13            316,422 
 1594,835      13            317,844 
 1594,835      13            319,172 
 1594,835      13            320,532 
 1594,835      13            322,032 
 1594,835      13            323,36 
 1594,835      13            324,782 
 1594,835      13            326,157 
 1594,835      13            327,485 
 1594,835      13            328,86 
 1594,835      13            330,219 
 1594,835      13            331,532 
 1594,835      13            332,844 
 1594,835      13            334,219 
 1594,835      13            335,579 
 1594,835      13            337,032 
 1594,835      13            338,438 
 1594,835      13            339,766 
 1594,835      13            341,11 
 1594,835      13            342,532 
 1594,835      13            343,907 
 1594,835      13            345,204 
 1594,835      13            346,516 
 1594,835      13            347,891 
 1594,835      13            349,219 
 1594,835      13            350,516 
 1594,835      13            351,844 
 1594,835      13            353,329 
 1594,835      13            354,657 
 1594,835      13            355,954 
 1594,835      13            357,391 
 1594,835      13            358,657 
 1594,835      13            360,157 
 1594,835      13            361,469 
 1594,835      13            362,797 
 1594,835      13            364,219 
 1594,835      13            365,735 
 1594,835      13            367,11 
 1594,835      13            368,5 
 1594,835      13            369,922 
 1594,835      13            371,25 
 1594,835      13            372,625 
 1594,835      13            374,188 
 1594,835      13            375,547 
 1594,835      13            376,875 
 1594,835      13            378,36 
 1594,835      13            379,688 
 1594,835      13            381,047 
 1594,835      13            382,422 
 1594,835      13            383,797 
 1594,835      13            385,235 
 1594,835      13            386,563 
 1594,835      13            387,938 
 1594,835      13            389,313 
 1594,835      13            390,672 
 1594,835      13            392,047 
 1594,835      13            393,36 
 1594,835      13            394,813 
 1594,835      13            396,235 
 1594,835      13            397,547 
 1594,835      13            398,86 
 1594,835      13            400,25 
 1594,835      13            401,625 
 1594,835      13            403 
 1594,835      13            404,438 
 1594,835      13            405,813 
 1594,835      13            407,313 
 1594,835      13            408,625 
 1594,835      13            410,016 
 1594,835      13            411,563 
 1594,835      13            412,891 
 1594,835      13            414,313 
 1594,835      13            415,688 
 1594,835      13            417 
 1594,835      13            418,329 
 1594,835      13            419,688 
 1594,835      13            421,188 
 1594,835      13            422,563 
 1594,835      13            423,954 
 1594,835      13            425,5 
 1594,835      13            426,938 
 1594,835      13            428,329 
 1594,835      13            429,688 
 1594,835      13            430,954 
 1594,835      13            432,25 
 1594,835      13            433,625 
 1594,835      13            434,938 
 1594,835      13            436,204 
 1594,835      13            437,704 
 1594,835      13            439 
 1594,835      13            440,329 
 1594,835      13            441,704 
 1594,835      13            443,063 
 1594,835      13            444,375 
 1594,835      13            445,766 
 1594,835      13            447,141 
 1594,835      13            448,563 
 1594,835      13            449,891 
 1594,835      13            451,422 
 1594,835      13            452,797 
 1594,835      13            454,11 
 1594,835      13            455,375 
 1594,835      13            456,672 
 1594,835      13            458,063 
 1594,835      13            459,375 
 1594,835      13            460,735 
 1594,835      13            462,11 
 1594,835      13            463,438 
 1594,835      13            464,75 
 1594,835      13            466,047 
 1594,835      13            467,547 
 1594,835      13            468,875 
 1594,835      13            470,188 
 1594,835      13            471,547 
 1594,835      13            472,86 
 1594,835      13            474,172 
 1594,835      13            475,75 
 1594,835      13            477,188 
 1594,835      13            478,563 
 1594,835      13            479,86 
 1594,835      13            481,188 
 1594,835      13            482,688 
 1594,835      13            484 
 1594,835      13            485,375 
 1594,835      13            486,797 
 1594,835      13            488,125 
 1594,835      13            489,344 
 1594,835      13            490,547 
 1594,835      13            491,891 
 1594,835      13            493,079 
 1594,835      13            494,375 
 1594,835      13            495,704 
 1594,835      13            496,907 
 1594,835      13            498,125 
 1594,835      13            499,594 
 1594,835      13            500,969 
 1594,835      13            502,407 
 1594,835      13            503,782 
 1594,835      13            505,204 
 1594,835      13            506,579 
 1594,835      13            507,797 
 1594,835      13            509 
 1594,835      13            510,313 
 1594,835      13            511,61 
 1594,835      13            512,938 
 1594,835      13            514,329 
 1594,835      13            515,563 
 1594,835      13            516,86 
 1594,835      13            518,266 
 1594,835      13            519,735 
 1594,835      13            520,969 
 1594,835      13            522,297 
 1594,835      13            523,579 
 1594,835      13            524,891 
 1594,835      13            526,063 
 1594,835      13            527,485 
 1594,835      13            528,782 
 1594,835      13            530,032 
 1594,835      13            531,313 
 1594,835      13            532,594 
 1594,835      13            533,313 
 1594,835      13            534,016 
 1594,835      13            534,672 
 1594,835      13            535,375 
 1594,835      13            536,11 
 1594,835      13            536,782 
 1594,835      13            537,485 
 1594,835      13            538,188 
 1594,835      13            538,813 
 1594,835      13            539,469 
 1594,835      13            540,219 
 1594,835      13            541,61 
 1594,835      13            543,047 
 1594,835      13            544,375 
 1594,835      13            545,922 
 1594,835      13            547,235 
 1594,835      13            548,516 
 1594,835      13            549,782 
 1594,835      13            551,063 
 1594,835      13            552,391 
 1594,835      13            553,735 
 1594,835      13            555,141 
 1594,835      13            556,5 
 1594,835      13            557,907 
 1594,835      13            559,204 
 1594,835      13            560,391 
 1594,835      13            561,063 
 1594,835      13            561,75 
 1594,835      13            562,469 
 1594,835      13            563,125 
 1594,835      13            563,829 
 1594,835      13            564,516 
 1594,835      13            565,204 
 1594,835      13            565,938 
 1594,835      13            566,594 
 1594,835      13            567,266 
 1594,835      13            567,985 
 1594,835      13            568,641 
 1594,835      13            569,313 
 1594,835      13            570 
 1594,835      13            570,704 
 1594,835      13            571,438 
 1594,835      13            572,125 
 1594,835      13            572,86 
