Iteraciones:   1621 

Costo         Vehículos     Tiempo [seg]
 949,522       10            7,031 
 949,522       10            12,734 
 949,522       10            15,406 
 949,522       10            17,703 
 915,741       10            19,734 
 915,741       10            21,297 
 915,741       10            23,14 
 915,741       10            25,39 
 915,741       10            26,953 
 915,741       10            28,484 
 915,741       10            30,281 
 915,741       10            31,218 
 915,741       10            32,875 
 915,741       10            35,234 
 915,741       10            36,562 
 915,741       10            38,218 
 915,741       10            40,312 
 915,741       10            42,14 
 915,741       10            44,89 
 915,741       10            46,5 
 915,741       10            48,515 
 915,741       10            50,328 
 915,741       10            51,859 
 915,741       10            53,687 
 915,741       10            55,031 
 915,741       10            56,312 
 915,741       10            57,922 
 915,741       10            59,297 
 915,741       10            60,375 
 915,741       10            61,609 
 915,741       10            63,953 
 915,741       10            65,328 
 915,741       10            67,062 
 915,741       10            68,625 
 915,741       10            70,625 
 915,741       10            72,422 
 915,741       10            74,843 
 915,741       10            77,828 
 915,741       10            80,265 
 915,741       10            82,875 
 915,741       10            86,047 
 915,741       10            89 
 915,741       10            92,14 
 915,741       10            95,187 
 915,741       10            97,265 
 915,741       10            101,406 
 915,741       10            104,812 
 915,741       10            107,078 
 915,741       10            110,75 
 915,741       10            114,562 
 915,741       10            117,75 
 915,741       10            120,468 
 915,741       10            123,453 
 915,741       10            126,062 
 915,741       10            129,875 
 915,741       10            133,625 
 915,741       10            137,5 
 895,08        10            139,703 
 895,08        10            141,875 
 895,08        10            144,015 
 895,08        10            146,953 
 895,08        10            150,25 
 895,08        10            154,375 
 895,08        10            158,109 
 895,08        10            160,875 
 895,08        10            163,937 
 895,08        10            168,687 
 895,08        10            172,937 
 895,08        10            176,625 
 895,08        10            181,312 
 895,08        10            185,125 
 895,08        10            188,75 
 895,08        10            193,14 
 895,08        10            197,031 
 895,08        10            200,843 
 895,08        10            204,718 
 895,08        10            207,484 
 895,08        10            210,859 
 895,08        10            215,187 
 895,08        10            218,125 
 895,08        10            221,062 
 895,08        10            225,047 
 895,08        10            227,625 
 895,08        10            231,547 
